ID,X,Y,DATA1,DATA2,DATA3,ISZONE
14988,680291.8750000000,2729087.7500000000,0.0000000000,0.0000000000,0.0000000000,0
18958,684896.1875000000,2718747.5000000000,0.0000000000,0.0000000000,0.0000000000,0
18959,687134.2500000000,2717226.0000000000,0.0000000000,0.0000000000,0.0000000000,0
18024,688114.5625000000,2735213.0000000000,0.0000000000,0.0000000000,0.0000000000,0
17292,682519.0000000000,2731806.2500000000,0.0000000000,0.0000000000,0.0000000000,0
19514,668943.1250000000,2729675.7500000000,0.0000000000,0.0000000000,0.0000000000,0
18025,688903.0000000000,2735768.5000000000,0.0000000000,0.0000000000,0.0000000000,0
19517,667369.3750000000,2728383.5000000000,0.0000000000,0.0000000000,0.0000000000,0
14189,665294.8750000000,2742346.7500000000,0.0000000000,0.0000000000,0.0000000000,0
14188,665263.8125000000,2742325.5000000000,0.0000000000,0.0000000000,0.0000000000,0
14181,687655.1250000000,2742233.7500000000,0.0000000000,0.0000000000,0.0000000000,0
14180,674527.2500000000,2742229.5000000000,0.0000000000,0.0000000000,0.0000000000,0
14183,672473.8750000000,2742213.7500000000,0.0000000000,0.0000000000,0.0000000000,0
14182,672425.8125000000,2742285.5000000000,0.0000000000,0.0000000000,0.0000000000,0
14185,687646.5625000000,2742255.7500000000,0.0000000000,0.0000000000,0.0000000000,0
14184,667897.6875000000,2742297.0000000000,0.0000000000,0.0000000000,0.0000000000,0
14187,687724.6875000000,2742307.5000000000,0.0000000000,0.0000000000,0.0000000000,0
14186,674706.6875000000,2742046.5000000000,0.0000000000,0.0000000000,0.0000000000,0
15854,659262.0000000000,2725553.5000000000,0.0000000000,0.0000000000,0.0000000000,0
15855,667408.0000000000,2733206.5000000000,0.0000000000,0.0000000000,0.0000000000,0
15856,667379.8750000000,2733224.2500000000,0.0000000000,0.0000000000,0.0000000000,0
15857,667391.6875000000,2733199.0000000000,0.0000000000,0.0000000000,0.0000000000,0
15850,657666.7500000000,2730435.2500000000,0.0000000000,0.0000000000,0.0000000000,0
15851,657588.8750000000,2730528.7500000000,0.0000000000,0.0000000000,0.0000000000,0
15852,659340.0000000000,2725586.0000000000,0.0000000000,0.0000000000,0.0000000000,0
15853,659288.0625000000,2725599.2500000000,0.0000000000,0.0000000000,0.0000000000,0
19818,670705.3750000000,2724512.7500000000,0.0000000000,0.0000000000,0.0000000000,0
15858,668336.6875000000,2733655.5000000000,0.0000000000,0.0000000000,0.0000000000,0
15859,668369.3750000000,2733669.5000000000,0.0000000000,0.0000000000,0.0000000000,0
19819,671463.1875000000,2727295.7500000000,0.0000000000,0.0000000000,0.0000000000,0
18023,688147.0625000000,2735236.2500000000,0.0000000000,0.0000000000,0.0000000000,0
11137,672955.0625000000,2717460.2500000000,0.0000000000,0.0000000000,0.0000000000,0
14324,688093.5625000000,2743177.2500000000,0.0000000000,0.0000000000,0.0000000000,0
14455,685666.3750000000,2745528.7500000000,0.0000000000,0.0000000000,0.0000000000,0
11134,664021.8750000000,2718083.7500000000,0.0000000000,0.0000000000,0.0000000000,0
11133,667928.3125000000,2718077.0000000000,0.0000000000,0.0000000000,0.0000000000,0
11132,673746.3308880000,2738370.9250240000,0.0000000000,0.0000000000,0.0000000000,0
11131,692145.6250000000,2718050.0000000000,0.0000000000,0.0000000000,0.0000000000,0
11130,691759.5000000000,2718296.2500000000,0.0000000000,0.0000000000,0.0000000000,0
14329,678153.6875000000,2743959.0000000000,0.0000000000,0.0000000000,0.0000000000,0
14328,676006.2500000000,2743986.7500000000,0.0000000000,0.0000000000,0.0000000000,0
14459,662858.6875000000,2745329.2500000000,0.0000000000,0.0000000000,0.0000000000,0
11138,667923.2500000000,2718098.2500000000,0.0000000000,0.0000000000,0.0000000000,0
17980,669681.6875000000,2739714.7500000000,0.0000000000,0.0000000000,0.0000000000,0
17981,668961.3750000000,2740097.0000000000,0.0000000000,0.0000000000,0.0000000000,0
17982,668922.2500000000,2740077.2500000000,0.0000000000,0.0000000000,0.0000000000,0
17983,668954.6250000000,2740062.0000000000,0.0000000000,0.0000000000,0.0000000000,0
17984,668540.2500000000,2740889.7500000000,0.0000000000,0.0000000000,0.0000000000,0
17985,670723.3125000000,2741062.5000000000,0.0000000000,0.0000000000,0.0000000000,0
17986,667745.1250000000,2740557.2500000000,0.0000000000,0.0000000000,0.0000000000,0
17987,668346.6250000000,2741376.5000000000,0.0000000000,0.0000000000,0.0000000000,0
17988,668331.1250000000,2741368.7500000000,0.0000000000,0.0000000000,0.0000000000,0
17989,668288.7500000000,2741469.2500000000,0.0000000000,0.0000000000,0.0000000000,0
19811,669703.1250000000,2725173.7500000000,0.0000000000,0.0000000000,0.0000000000,0
15582,665333.8125000000,2736648.7500000000,0.0000000000,0.0000000000,0.0000000000,0
15583,666706.8750000000,2736745.5000000000,0.0000000000,0.0000000000,0.0000000000,0
15580,665324.6875000000,2736636.2500000000,0.0000000000,0.0000000000,0.0000000000,0
15581,665341.1250000000,2736633.5000000000,0.0000000000,0.0000000000,0.0000000000,0
15586,666695.1875000000,2736741.0000000000,0.0000000000,0.0000000000,0.0000000000,0
15587,665607.8750000000,2736745.7500000000,0.0000000000,0.0000000000,0.0000000000,0
15584,666239.0625000000,2737714.5000000000,0.0000000000,0.0000000000,0.0000000000,0
15585,666235.8750000000,2737692.7500000000,0.0000000000,0.0000000000,0.0000000000,0
15588,666462.3750000000,2737200.0000000000,0.0000000000,0.0000000000,0.0000000000,0
15589,666374.7500000000,2737158.5000000000,0.0000000000,0.0000000000,0.0000000000,0
19441,670316.8750000000,2734344.7500000000,0.0000000000,0.0000000000,0.0000000000,0
19440,670439.5000000000,2734707.2500000000,0.0000000000,0.0000000000,0.0000000000,0
13869,671357.6875000000,2739726.0000000000,0.0000000000,0.0000000000,0.0000000000,0
13868,671366.0625000000,2739679.0000000000,0.0000000000,0.0000000000,0.0000000000,0
13867,666836.5000000000,2739725.2500000000,0.0000000000,0.0000000000,0.0000000000,0
13866,666978.1250000000,2739731.0000000000,0.0000000000,0.0000000000,0.0000000000,0
13865,674531.0000000000,2739742.2500000000,0.0000000000,0.0000000000,0.0000000000,0
13864,674891.1875000000,2738984.2500000000,0.0000000000,0.0000000000,0.0000000000,0
13863,669700.7500000000,2727749.5000000000,0.0000000000,0.0000000000,0.0000000000,0
13862,671351.1250000000,2739673.2500000000,0.0000000000,0.0000000000,0.0000000000,0
13861,671318.5625000000,2739709.5000000000,0.0000000000,0.0000000000,0.0000000000,0
13860,676436.8750000000,2739684.7500000000,0.0000000000,0.0000000000,0.0000000000,0
19513,670002.7500000000,2729700.2500000000,0.0000000000,0.0000000000,0.0000000000,0
19445,671612.6875000000,2734562.7500000000,0.0000000000,0.0000000000,0.0000000000,0
19444,671311.7500000000,2733933.0000000000,0.0000000000,0.0000000000,0.0000000000,0
17447,679137.7500000000,2740955.2500000000,0.0000000000,0.0000000000,0.0000000000,0
19512,669401.5625000000,2729288.2500000000,0.0000000000,0.0000000000,0.0000000000,0
17446,679090.5000000000,2740904.0000000000,0.0000000000,0.0000000000,0.0000000000,0
698,671884.3750000000,2748855.2500000000,0.0000000000,0.0000000000,0.0000000000,1
19822,671631.3750000000,2727408.0000000000,0.0000000000,0.0000000000,0.0000000000,0
11668,673116.2500000000,2724670.5000000000,0.0000000000,0.0000000000,0.0000000000,0
12446,667908.2500000000,2729614.7500000000,0.0000000000,0.0000000000,0.0000000000,0
12447,668588.1875000000,2730022.2500000000,0.0000000000,0.0000000000,0.0000000000,0
12444,680099.3750000000,2730006.2500000000,0.0000000000,0.0000000000,0.0000000000,0
12445,667368.7500000000,2730006.5000000000,0.0000000000,0.0000000000,0.0000000000,0
12442,667193.7500000000,2729965.5000000000,0.0000000000,0.0000000000,0.0000000000,0
12443,669170.0000000000,2730006.2500000000,0.0000000000,0.0000000000,0.0000000000,0
12440,666271.8125000000,2730147.0000000000,0.0000000000,0.0000000000,0.0000000000,0
12441,667174.6875000000,2729993.5000000000,0.0000000000,0.0000000000,0.0000000000,0
19561,667558.0625000000,2735152.0000000000,0.0000000000,0.0000000000,0.0000000000,0
12448,667365.3750000000,2730024.5000000000,0.0000000000,0.0000000000,0.0000000000,0
12449,670357.8750000000,2730150.0000000000,0.0000000000,0.0000000000,0.0000000000,0
699,669641.0000000000,2752071.7500000000,0.0000000000,0.0000000000,0.0000000000,1
20313,675461.8750000000,2725641.2500000000,0.0000000000,0.0000000000,0.0000000000,0
19314,671086.3750000000,2735535.7500000000,0.0000000000,0.0000000000,0.0000000000,0
17338,688265.9644610000,2735284.5195820000,0.0000000000,0.0000000000,0.0000000000,0
19046,687827.6250000000,2735908.2500000000,0.0000000000,0.0000000000,0.0000000000,0
16217,665230.6875000000,2743242.5000000000,0.0000000000,0.0000000000,0.0000000000,0
16216,692333.8750000000,2714050.0000000000,0.0000000000,0.0000000000,0.0000000000,0
16215,691778.8750000000,2714372.5000000000,0.0000000000,0.0000000000,0.0000000000,0
16214,692706.8125000000,2713740.0000000000,0.0000000000,0.0000000000,0.0000000000,0
16213,692265.3125000000,2714096.7500000000,0.0000000000,0.0000000000,0.0000000000,0
16212,692205.2500000000,2713997.7500000000,0.0000000000,0.0000000000,0.0000000000,0
16211,692268.2500000000,2714023.2500000000,0.0000000000,0.0000000000,0.0000000000,0
16210,691763.8125000000,2714351.2500000000,0.0000000000,0.0000000000,0.0000000000,0
16749,673867.8750000000,2722394.7500000000,0.0000000000,0.0000000000,0.0000000000,0
16748,673864.2500000000,2722154.5000000000,0.0000000000,0.0000000000,0.0000000000,0
19249,680199.5625000000,2732810.5000000000,0.0000000000,0.0000000000,0.0000000000,0
19248,680853.5625000000,2733273.7500000000,0.0000000000,0.0000000000,0.0000000000,0
16219,667071.1875000000,2744109.2500000000,0.0000000000,0.0000000000,0.0000000000,0
16218,667700.5000000000,2744407.5000000000,0.0000000000,0.0000000000,0.0000000000,0
12051,658704.6875000000,2727419.5000000000,0.0000000000,0.0000000000,0.0000000000,0
12050,672691.3125000000,2727417.5000000000,0.0000000000,0.0000000000,0.0000000000,0
12053,675458.2500000000,2727427.0000000000,0.0000000000,0.0000000000,0.0000000000,0
12052,675474.5000000000,2727165.5000000000,0.0000000000,0.0000000000,0.0000000000,0
238,674266.0000000000,2728660.0000000000,0.0000000000,0.0000000000,0.0000000000,1
239,674876.6875000000,2728780.2500000000,0.0000000000,0.0000000000,0.0000000000,1
12057,680756.8750000000,2727455.2500000000,0.0000000000,0.0000000000,0.0000000000,0
12056,680811.7500000000,2727445.0000000000,0.0000000000,0.0000000000,0.0000000000,0
234,675124.0000000000,2730857.7500000000,0.0000000000,0.0000000000,0.0000000000,1
235,675823.0000000000,2730955.0000000000,0.0000000000,0.0000000000,0.0000000000,1
236,676198.0000000000,2730122.5000000000,0.0000000000,0.0000000000,0.0000000000,1
237,675303.2500000000,2730001.5000000000,0.0000000000,0.0000000000,0.0000000000,1
230,674200.0000000000,2729494.0000000000,0.0000000000,0.0000000000,0.0000000000,1
231,674359.8125000000,2730170.5000000000,0.0000000000,0.0000000000,0.0000000000,1
232,674554.8750000000,2729463.7500000000,0.0000000000,0.0000000000,0.0000000000,1
233,674922.0000000000,2731750.0000000000,0.0000000000,0.0000000000,0.0000000000,1
19312,670656.6875000000,2735687.7500000000,0.0000000000,0.0000000000,0.0000000000,0
20609,674098.6502700000,2722600.4890020000,0.0000000000,0.0000000000,0.0000000000,0
18029,688042.5625000000,2734561.2500000000,0.0000000000,0.0000000000,0.0000000000,0
20608,696249.0381350000,2714940.3128630000,0.0000000000,0.0000000000,0.0000000000,0
17166,671712.1926520000,2754702.5622810000,0.0000000000,0.0000000000,0.0000000000,0
17167,672456.3125000000,2755315.0000000000,0.0000000000,0.0000000000,0.0000000000,0
17164,668155.1250000000,2749029.0000000000,0.0000000000,0.0000000000,0.0000000000,0
17165,668374.1875000000,2749133.2500000000,0.0000000000,0.0000000000,0.0000000000,0
17162,668915.1875000000,2749461.5000000000,0.0000000000,0.0000000000,0.0000000000,0
17163,668358.8125000000,2749196.2500000000,0.0000000000,0.0000000000,0.0000000000,0
17160,668127.2500000000,2749086.0000000000,0.0000000000,0.0000000000,0.0000000000,0
17161,667957.2500000000,2749004.5000000000,0.0000000000,0.0000000000,0.0000000000,0
17168,672532.0625000000,2755312.0000000000,0.0000000000,0.0000000000,0.0000000000,0
17169,673504.5000000000,2755890.2500000000,0.0000000000,0.0000000000,0.0000000000,0
18820,671990.3750000000,2714352.5000000000,0.0000000000,0.0000000000,0.0000000000,0
10749,669829.9477090000,2747573.1917820000,0.0000000000,0.0000000000,0.0000000000,0
10748,669533.3634830000,2748187.3057140000,0.0000000000,0.0000000000,0.0000000000,0
10747,678202.1033960000,2717528.6323940000,0.0000000000,0.0000000000,0.0000000000,0
10746,678213.5192690000,2717550.3986970000,0.0000000000,0.0000000000,0.0000000000,0
10745,677918.7187500000,2720170.5000000000,0.0000000000,0.0000000000,0.0000000000,0
10744,669694.8999810000,2747581.0794759900,0.0000000000,0.0000000000,0.0000000000,0
10743,669918.8990530000,2747690.3213789900,0.0000000000,0.0000000000,0.0000000000,0
10742,669923.8172110000,2747693.5325050000,0.0000000000,0.0000000000,0.0000000000,0
10741,669688.5785590000,2747579.0558590000,0.0000000000,0.0000000000,0.0000000000,0
10740,677925.7187500000,2720156.2500000000,0.0000000000,0.0000000000,0.0000000000,0
14668,686799.5000000000,2751299.2500000000,0.0000000000,0.0000000000,0.0000000000,0
14669,689679.0000000000,2752552.7500000000,0.0000000000,0.0000000000,0.0000000000,0
18569,690467.1250000000,2746558.5000000000,0.0000000000,0.0000000000,0.0000000000,0
18568,690443.1250000000,2746521.5000000000,0.0000000000,0.0000000000,0.0000000000,0
14848,650830.5625000000,2763534.5000000000,0.0000000000,0.0000000000,0.0000000000,0
14849,654819.9683530000,2764536.2878609900,0.0000000000,0.0000000000,0.0000000000,0
11838,669440.6875000000,2726044.2500000000,0.0000000000,0.0000000000,0.0000000000,0
11839,674827.3125000000,2726039.0000000000,0.0000000000,0.0000000000,0.0000000000,0
11836,670696.7500000000,2725973.5000000000,0.0000000000,0.0000000000,0.0000000000,0
11837,670753.8125000000,2725442.0000000000,0.0000000000,0.0000000000,0.0000000000,0
11834,673438.3750000000,2724405.2500000000,0.0000000000,0.0000000000,0.0000000000,0
11835,670691.5000000000,2725971.0000000000,0.0000000000,0.0000000000,0.0000000000,0
11832,678327.8988040000,2725922.8268439900,0.0000000000,0.0000000000,0.0000000000,0
11833,676806.3750000000,2725936.5000000000,0.0000000000,0.0000000000,0.0000000000,0
14666,681921.5625000000,2749995.5000000000,0.0000000000,0.0000000000,0.0000000000,0
14667,681393.5625000000,2751099.5000000000,0.0000000000,0.0000000000,0.0000000000,0
18677,681107.0625000000,2710723.0000000000,0.0000000000,0.0000000000,0.0000000000,0
18286,679572.5625000000,2720950.0000000000,0.0000000000,0.0000000000,0.0000000000,0
13098,668145.1250000000,2734158.2500000000,0.0000000000,0.0000000000,0.0000000000,0
13099,668387.5625000000,2734272.5000000000,0.0000000000,0.0000000000,0.0000000000,0
13096,678474.2500000000,2734704.7500000000,0.0000000000,0.0000000000,0.0000000000,0
13097,678231.2500000000,2734751.2500000000,0.0000000000,0.0000000000,0.0000000000,0
13094,669520.6875000000,2734246.5000000000,0.0000000000,0.0000000000,0.0000000000,0
13095,678111.5000000000,2734265.5000000000,0.0000000000,0.0000000000,0.0000000000,0
13092,680002.3125000000,2734220.2500000000,0.0000000000,0.0000000000,0.0000000000,0
13093,671992.0625000000,2734237.2500000000,0.0000000000,0.0000000000,0.0000000000,0
13090,686784.5000000000,2734299.0000000000,0.0000000000,0.0000000000,0.0000000000,0
13091,678473.6875000000,2734186.0000000000,0.0000000000,0.0000000000,0.0000000000,0
18287,679600.8750000000,2720979.0000000000,0.0000000000,0.0000000000,0.0000000000,0
18633,677563.2500000000,2737186.2500000000,0.0000000000,0.0000000000,0.0000000000,0
20298,673897.8750000000,2721798.0000000000,0.0000000000,0.0000000000,0.0000000000,0
20299,673715.6875000000,2721631.2500000000,0.0000000000,0.0000000000,0.0000000000,0
20296,674204.8750000000,2721751.5000000000,0.0000000000,0.0000000000,0.0000000000,0
20297,674170.8750000000,2721849.7500000000,0.0000000000,0.0000000000,0.0000000000,0
20294,673964.3750000000,2721043.5000000000,0.0000000000,0.0000000000,0.0000000000,0
20295,674469.8750000000,2721293.2500000000,0.0000000000,0.0000000000,0.0000000000,0
18284,679483.3750000000,2720902.2500000000,0.0000000000,0.0000000000,0.0000000000,0
20293,673700.5000000000,2721481.0000000000,0.0000000000,0.0000000000,0.0000000000,0
20290,673129.6250000000,2720786.5000000000,0.0000000000,0.0000000000,0.0000000000,0
20291,673055.8125000000,2720530.2500000000,0.0000000000,0.0000000000,0.0000000000,0
11181,655147.3125000000,2718975.7500000000,0.0000000000,0.0000000000,0.0000000000,0
18285,679443.8125000000,2720898.7500000000,0.0000000000,0.0000000000,0.0000000000,0
11186,665994.0000000000,2718222.5000000000,0.0000000000,0.0000000000,0.0000000000,0
15320,674880.8750000000,2723362.7500000000,0.0000000000,0.0000000000,0.0000000000,0
20214,672900.1875000000,2722960.5000000000,0.0000000000,0.0000000000,0.0000000000,0
15139,669065.1250000000,2734016.5000000000,0.0000000000,0.0000000000,0.0000000000,0
15138,669058.3750000000,2734003.5000000000,0.0000000000,0.0000000000,0.0000000000,0
15133,672431.2500000000,2726679.7500000000,0.0000000000,0.0000000000,0.0000000000,0
15132,672840.3750000000,2723229.2500000000,0.0000000000,0.0000000000,0.0000000000,0
15131,672809.8750000000,2722210.7500000000,0.0000000000,0.0000000000,0.0000000000,0
15130,672885.3750000000,2722274.7500000000,0.0000000000,0.0000000000,0.0000000000,0
15137,669134.8125000000,2734054.0000000000,0.0000000000,0.0000000000,0.0000000000,0
15136,672430.0625000000,2726801.2500000000,0.0000000000,0.0000000000,0.0000000000,0
15135,672340.8750000000,2727081.7500000000,0.0000000000,0.0000000000,0.0000000000,0
15134,674258.3125000000,2729725.0000000000,0.0000000000,0.0000000000,0.0000000000,0
15321,675217.8750000000,2723073.7500000000,0.0000000000,0.0000000000,0.0000000000,0
20215,672966.6875000000,2723609.7500000000,0.0000000000,0.0000000000,0.0000000000,0
18747,669305.6250000000,2716265.7500000000,0.0000000000,0.0000000000,0.0000000000,0
18746,669318.3125000000,2716239.5000000000,0.0000000000,0.0000000000,0.0000000000,0
18745,669574.8750000000,2716069.7500000000,0.0000000000,0.0000000000,0.0000000000,0
18744,669628.0000000000,2716014.0000000000,0.0000000000,0.0000000000,0.0000000000,0
18743,669314.0000000000,2716281.2500000000,0.0000000000,0.0000000000,0.0000000000,0
18742,669344.1875000000,2716271.0000000000,0.0000000000,0.0000000000,0.0000000000,0
18283,686765.2167120000,2721556.7862539900,0.0000000000,0.0000000000,0.0000000000,0
18740,669639.2500000000,2716042.7500000000,0.0000000000,0.0000000000,0.0000000000,0
18749,669902.7500000000,2715829.2500000000,0.0000000000,0.0000000000,0.0000000000,0
18748,669823.3750000000,2715870.2500000000,0.0000000000,0.0000000000,0.0000000000,0
12877,666298.8125000000,2732720.2500000000,0.0000000000,0.0000000000,0.0000000000,0
12876,666358.8750000000,2732729.5000000000,0.0000000000,0.0000000000,0.0000000000,0
12875,666212.3750000000,2732678.0000000000,0.0000000000,0.0000000000,0.0000000000,0
12874,678237.3125000000,2732691.7500000000,0.0000000000,0.0000000000,0.0000000000,0
12873,675985.8750000000,2727635.7500000000,0.0000000000,0.0000000000,0.0000000000,0
12872,668193.1250000000,2732633.0000000000,0.0000000000,0.0000000000,0.0000000000,0
12871,680179.6250000000,2732582.2500000000,0.0000000000,0.0000000000,0.0000000000,0
12870,680303.5000000000,2732661.0000000000,0.0000000000,0.0000000000,0.0000000000,0
16987,687916.8750000000,2730565.2500000000,0.0000000000,0.0000000000,0.0000000000,0
12879,669839.6875000000,2732757.7500000000,0.0000000000,0.0000000000,0.0000000000,0
12878,671890.0625000000,2732731.0000000000,0.0000000000,0.0000000000,0.0000000000,0
18280,679235.8750000000,2720809.0000000000,0.0000000000,0.0000000000,0.0000000000,0
19370,672094.3125000000,2738173.0000000000,0.0000000000,0.0000000000,0.0000000000,0
16986,687915.5000000000,2731149.0000000000,0.0000000000,0.0000000000,0.0000000000,0
18281,679183.3125000000,2720797.7500000000,0.0000000000,0.0000000000,0.0000000000,0
2,657743.8750000000,2738491.5000000000,0.0000000000,0.0000000000,0.0000000000,1
19883,675807.1250000000,2730693.2500000000,0.0000000000,0.0000000000,0.0000000000,0
14408,687069.1250000000,2745166.0000000000,0.0000000000,0.0000000000,0.0000000000,0
14409,678058.0000000000,2744904.5000000000,0.0000000000,0.0000000000,0.0000000000,0
14404,664043.1250000000,2744980.7500000000,0.0000000000,0.0000000000,0.0000000000,0
14405,663704.3750000000,2745631.7500000000,0.0000000000,0.0000000000,0.0000000000,0
14406,671116.0000000000,2744842.0000000000,0.0000000000,0.0000000000,0.0000000000,0
14407,670650.3750000000,2745822.5000000000,0.0000000000,0.0000000000,0.0000000000,0
14400,671580.5625000000,2741788.7500000000,0.0000000000,0.0000000000,0.0000000000,0
14401,687554.0625000000,2744292.5000000000,0.0000000000,0.0000000000,0.0000000000,0
13650,684194.3750000000,2738580.5000000000,0.0000000000,0.0000000000,0.0000000000,0
13651,659812.5000000000,2738573.2500000000,0.0000000000,0.0000000000,0.0000000000,0
13652,660237.2500000000,2737843.2500000000,0.0000000000,0.0000000000,0.0000000000,0
13653,659942.0625000000,2738782.7500000000,0.0000000000,0.0000000000,0.0000000000,0
13654,676267.7500000000,2771090.5000000000,0.0000000000,0.0000000000,0.0000000000,0
14402,687632.5000000000,2744162.5000000000,0.0000000000,0.0000000000,0.0000000000,0
13656,664743.0000000000,2738564.5000000000,0.0000000000,0.0000000000,0.0000000000,0
13657,664939.5625000000,2738625.7500000000,0.0000000000,0.0000000000,0.0000000000,0
13658,659903.8125000000,2738939.7500000000,0.0000000000,0.0000000000,0.0000000000,0
13659,659919.3125000000,2738991.5000000000,0.0000000000,0.0000000000,0.0000000000,0
14403,664070.8750000000,2744921.2500000000,0.0000000000,0.0000000000,0.0000000000,0
11249,657669.3750000000,2719253.2500000000,0.0000000000,0.0000000000,0.0000000000,0
11248,673162.0000000000,2720374.7500000000,0.0000000000,0.0000000000,0.0000000000,0
11245,673297.3750000000,2720099.2500000000,0.0000000000,0.0000000000,0.0000000000,0
11244,661925.6875000000,2720000.0000000000,0.0000000000,0.0000000000,0.0000000000,0
11247,673544.0000000000,2720041.7500000000,0.0000000000,0.0000000000,0.0000000000,0
11246,672214.0000000000,2720194.5000000000,0.0000000000,0.0000000000,0.0000000000,0
11241,661862.3750000000,2720004.5000000000,0.0000000000,0.0000000000,0.0000000000,0
11240,661619.2500000000,2720405.5000000000,0.0000000000,0.0000000000,0.0000000000,0
11243,661061.2500000000,2719404.2500000000,0.0000000000,0.0000000000,0.0000000000,0
11242,662002.5000000000,2719912.0000000000,0.0000000000,0.0000000000,0.0000000000,0
16028,670712.6875000000,2728129.2500000000,0.0000000000,0.0000000000,0.0000000000,0
16029,670594.8125000000,2728433.0000000000,0.0000000000,0.0000000000,0.0000000000,0
19038,685725.8750000000,2738397.0000000000,0.0000000000,0.0000000000,0.0000000000,0
19039,686217.1250000000,2738737.5000000000,0.0000000000,0.0000000000,0.0000000000,0
16020,670410.6250000000,2728813.5000000000,0.0000000000,0.0000000000,0.0000000000,0
16021,670719.0000000000,2728127.2500000000,0.0000000000,0.0000000000,0.0000000000,0
16022,670583.5000000000,2728458.0000000000,0.0000000000,0.0000000000,0.0000000000,0
16023,670404.3750000000,2728794.2500000000,0.0000000000,0.0000000000,0.0000000000,0
16024,670562.1250000000,2728443.2500000000,0.0000000000,0.0000000000,0.0000000000,0
16025,670721.5000000000,2728134.0000000000,0.0000000000,0.0000000000,0.0000000000,0
16026,670417.6875000000,2728809.7500000000,0.0000000000,0.0000000000,0.0000000000,0
16027,670408.3125000000,2728806.2500000000,0.0000000000,0.0000000000,0.0000000000,0
17379,665799.0625000000,2733538.0000000000,0.0000000000,0.0000000000,0.0000000000,0
17378,665432.8750000000,2733539.5000000000,0.0000000000,0.0000000000,0.0000000000,0
17373,665628.7500000000,2734496.7500000000,0.0000000000,0.0000000000,0.0000000000,0
17372,665596.1875000000,2734465.0000000000,0.0000000000,0.0000000000,0.0000000000,0
17371,664928.1875000000,2733852.5000000000,0.0000000000,0.0000000000,0.0000000000,0
17370,664896.8125000000,2733833.2500000000,0.0000000000,0.0000000000,0.0000000000,0
17377,664753.0625000000,2733078.5000000000,0.0000000000,0.0000000000,0.0000000000,0
17376,666029.3750000000,2733829.7500000000,0.0000000000,0.0000000000,0.0000000000,0
17375,665577.8750000000,2734496.0000000000,0.0000000000,0.0000000000,0.0000000000,0
17374,665621.8125000000,2734508.7500000000,0.0000000000,0.0000000000,0.0000000000,0
11799,659227.2541790000,2725769.6401539900,0.0000000000,0.0000000000,0.0000000000,0
11798,658813.6250000000,2726629.2500000000,0.0000000000,0.0000000000,0.0000000000,0
11793,678378.1875000000,2725578.7500000000,0.0000000000,0.0000000000,0.0000000000,0
11792,672520.6875000000,2725559.2500000000,0.0000000000,0.0000000000,0.0000000000,0
11791,677913.0625000000,2725546.2500000000,0.0000000000,0.0000000000,0.0000000000,0
11790,677254.0000000000,2725501.5000000000,0.0000000000,0.0000000000,0.0000000000,0
11797,659240.8750000000,2725601.5000000000,0.0000000000,0.0000000000,0.0000000000,0
11796,657806.1875000000,2727024.2500000000,0.0000000000,0.0000000000,0.0000000000,0
11795,666656.3750000000,2727163.0000000000,0.0000000000,0.0000000000,0.0000000000,0
11794,660785.5625000000,2725672.2500000000,0.0000000000,0.0000000000,0.0000000000,0
16639,672763.8125000000,2729803.7500000000,0.0000000000,0.0000000000,0.0000000000,0
16638,673049.3125000000,2729291.0000000000,0.0000000000,0.0000000000,0.0000000000,0
18288,679660.6250000000,2721010.2500000000,0.0000000000,0.0000000000,0.0000000000,0
16637,673940.3125000000,2729975.2500000000,0.0000000000,0.0000000000,0.0000000000,0
18408,678223.3750000000,2717539.7500000000,0.0000000000,0.0000000000,0.0000000000,0
11990,657785.8125000000,2727058.2500000000,0.0000000000,0.0000000000,0.0000000000,0
16636,673924.6250000000,2730538.7500000000,0.0000000000,0.0000000000,0.0000000000,0
16688,672562.8125000000,2725863.2500000000,0.0000000000,0.0000000000,0.0000000000,0
16689,672522.1250000000,2725895.7500000000,0.0000000000,0.0000000000,0.0000000000,0
18409,678189.0000000000,2717536.5000000000,0.0000000000,0.0000000000,0.0000000000,0
16684,672984.3750000000,2726293.5000000000,0.0000000000,0.0000000000,0.0000000000,0
16685,673120.6250000000,2726290.7500000000,0.0000000000,0.0000000000,0.0000000000,0
16686,673159.8750000000,2725945.0000000000,0.0000000000,0.0000000000,0.0000000000,0
16687,672570.6250000000,2725785.0000000000,0.0000000000,0.0000000000,0.0000000000,0
16680,673933.6875000000,2725935.2500000000,0.0000000000,0.0000000000,0.0000000000,0
3,659507.0000000000,2735854.0000000000,0.0000000000,0.0000000000,0.0000000000,1
16682,673953.1875000000,2726094.5000000000,0.0000000000,0.0000000000,0.0000000000,0
16683,673922.3750000000,2725947.2500000000,0.0000000000,0.0000000000,0.0000000000,0
11993,680288.5000000000,2727202.5000000000,0.0000000000,0.0000000000,0.0000000000,0
11939,670587.3750000000,2726802.5000000000,0.0000000000,0.0000000000,0.0000000000,0
11938,670682.3750000000,2726813.0000000000,0.0000000000,0.0000000000,0.0000000000,0
18400,665246.6875000000,2747839.0000000000,0.0000000000,0.0000000000,0.0000000000,0
18401,665266.6875000000,2747851.0000000000,0.0000000000,0.0000000000,0.0000000000,0
18402,666253.6875000000,2741580.0000000000,0.0000000000,0.0000000000,0.0000000000,0
